"","int_vote_trump","voted_trump","int_vote_clinton","voted_clinton","lib_conserv_scale","white_voter","latino_voter","swing_voter","swing_trump","swing_hillary","region","age","religion_important_life"
"1751",0,0,1,1,4,1,0,0,0,0,"Midwest",81,1
"1752",1,1,0,0,4,1,0,0,0,0,"West",53,1
"1753",0,0,1,1,3,0,1,0,0,0,"West",22,0
"1754",0,0,1,0,5,1,0,0,0,0,"West",78,1
"1755",1,0,0,0,4,1,0,1,0,0,"South",21,0
"1756",1,1,0,0,6,1,0,0,0,0,"West",54,1
"1757",1,1,0,0,2,1,0,0,0,0,"West",64,1
"1758",0,0,0,1,1,1,0,0,0,1,"Northeast",34,0
"1759",0,0,0,0,6,1,0,0,0,0,"West",30,1
"1760",0,0,1,1,3,1,0,0,0,0,"Midwest",20,0
"1761",0,0,1,0,3,1,0,0,0,0,"Northeast",69,1
"1762",0,0,1,1,3,0,0,0,0,0,"South",55,0
"1763",0,0,0,0,4,1,0,0,0,0,"West",27,0
"1764",1,1,0,0,6,1,0,0,0,0,"Midwest",67,1
"1765",0,0,1,0,2,1,0,0,0,0,"South",63,0
"1766",0,0,1,1,2,1,0,0,0,0,"Northeast",55,0
"1767",1,1,0,0,5,1,0,0,0,0,"South",62,1
"1768",0,0,1,1,3,1,0,0,0,0,"South",83,1
"1769",0,0,0,0,3,1,0,0,0,0,"Midwest",61,1
"1770",1,1,0,0,7,1,0,0,0,0,"South",63,1
"1771",1,0,0,0,6,1,0,1,0,0,"South",59,1
"1772",1,1,0,0,7,1,0,0,0,0,"South",44,1
"1773",0,0,0,1,4,1,0,0,0,1,"Midwest",63,0
"1774",1,1,0,0,6,1,0,0,0,0,"Midwest",54,1
"1775",1,1,0,0,5,1,0,0,0,0,"South",64,0
"1776",0,1,0,0,4,1,0,1,1,0,"Northeast",85,1
"1777",1,1,0,0,6,1,0,0,0,0,"South",65,1
"1778",0,0,1,1,2,1,0,0,0,0,"South",30,0
"1779",0,0,0,0,6,1,0,0,0,0,"West",31,1
"1780",0,0,1,1,5,1,1,0,0,0,"South",54,0
"1781",0,0,0,1,2,1,0,0,0,1,"West",33,0
"1782",0,0,1,0,2,1,0,0,0,0,"South",66,0
"1783",0,0,1,1,1,1,0,0,0,0,"Northeast",20,0
"1784",0,0,0,0,4,0,1,0,0,0,"Midwest",56,1
"1785",0,1,0,0,6,0,0,1,1,0,"Northeast",57,1
"1786",1,0,0,0,4,1,0,1,0,0,"Midwest",81,1
"1787",0,0,1,0,2,1,0,0,0,0,"Midwest",61,1
"1788",1,0,0,0,6,1,0,1,0,0,"Midwest",72,1
"1789",0,0,1,1,4,0,1,0,0,0,"South",64,1
"1790",0,0,0,1,3,1,1,0,0,1,"West",42,0
"1791",0,0,0,0,2,0,1,0,0,0,"Northeast",35,0
"1792",0,1,0,0,6,0,1,1,1,0,"West",29,1
"1793",0,1,0,0,4,1,0,1,1,0,"Northeast",62,1
"1794",0,0,0,0,2,1,1,0,0,0,"South",61,0
"1795",0,0,1,1,2,1,0,0,0,0,"Northeast",75,1
"1796",0,0,1,1,3,1,0,0,0,0,"Midwest",56,0
"1797",0,0,1,1,2,1,0,0,0,0,"Northeast",27,0
"1798",0,0,1,1,4,0,1,0,0,0,"West",19,1
"1799",0,1,1,0,3,1,0,1,1,0,"South",56,0
"1800",1,1,0,0,3,1,0,0,0,0,"Northeast",73,0
"1801",0,0,0,1,3,1,0,0,0,1,"South",25,0
"1802",0,0,0,0,4,1,0,0,0,0,"Midwest",51,1
"1803",0,0,1,1,2,1,0,0,0,0,"South",64,1
"1804",0,0,0,0,4,1,0,0,0,0,"West",20,1
"1805",0,1,0,0,5,1,0,1,1,0,"South",56,0
"1806",1,0,0,0,5,1,0,1,0,0,"South",34,1
"1807",0,0,1,0,4,1,0,0,0,0,"Northeast",75,0
"1808",0,0,1,1,2,1,0,0,0,0,"South",50,0
"1809",1,1,0,0,5,1,0,0,0,0,"South",62,0
"1810",0,0,1,1,2,1,0,0,0,0,"West",48,0
"1811",0,0,1,1,3,1,1,0,0,0,"West",31,0
"1812",0,0,0,0,5,1,0,0,0,0,"South",33,0
"1813",1,0,0,0,4,1,0,1,0,0,"Midwest",67,1
"1814",0,0,0,0,5,1,0,0,0,0,"Midwest",48,1
"1815",0,0,0,0,5,1,0,0,0,0,"West",62,1
"1816",0,0,0,0,4,1,0,0,0,0,"Midwest",59,1
"1817",1,1,0,0,5,1,0,0,0,0,"South",19,1
"1818",0,0,1,1,3,1,0,0,0,0,"South",21,0
"1819",1,1,0,0,6,1,0,0,0,0,"West",64,1
"1820",0,0,1,0,2,0,0,0,0,0,"Midwest",23,1
"1821",0,0,1,1,4,0,0,0,0,0,"Midwest",44,1
"1822",0,0,1,1,3,1,0,0,0,0,"South",72,0
"1823",0,0,0,0,4,1,0,0,0,0,"Northeast",35,0
"1824",0,0,1,1,4,1,0,0,0,0,"West",72,0
"1825",0,0,0,0,6,1,0,0,0,0,"South",47,1
"1826",1,1,0,0,6,1,0,0,0,0,"Midwest",69,1
"1827",0,0,0,1,2,1,0,0,0,1,"Northeast",52,0
"1828",1,1,0,0,5,1,0,0,0,0,"Midwest",33,1
"1829",1,1,0,0,5,1,0,0,0,0,"Northeast",35,1
"1830",0,1,0,0,5,1,0,1,1,0,"South",43,1
"1831",0,0,1,1,2,1,0,0,0,0,"Midwest",45,1
"1832",0,0,0,0,3,1,0,0,0,0,"Midwest",24,1
"1833",1,1,0,0,6,1,0,0,0,0,"South",47,1
"1834",0,0,1,1,2,0,0,0,0,0,"South",68,1
"1835",0,0,0,0,4,1,1,0,0,0,"Midwest",39,1
"1836",0,0,0,0,4,0,0,0,0,0,"South",51,0
"1837",0,0,1,0,5,1,0,0,0,0,"Northeast",71,1
"1838",0,0,0,0,4,1,0,0,0,0,"West",46,0
"1839",0,0,1,1,3,1,0,0,0,0,"South",58,0
"1840",0,0,0,1,3,1,1,0,0,1,"South",37,1
"1841",0,0,1,1,2,1,0,0,0,0,"West",67,1
"1842",0,0,0,0,5,1,0,0,0,0,"South",50,1
"1843",0,0,1,1,4,1,0,0,0,0,"South",50,0
"1844",1,1,0,0,6,1,0,0,0,0,"Midwest",25,1
"1845",0,0,1,0,2,1,0,0,0,0,"South",73,1
"1846",0,0,1,1,1,1,0,0,0,0,"West",28,0
"1847",1,1,0,0,6,1,0,0,0,0,"Midwest",58,1
"1848",1,1,0,0,6,1,0,0,0,0,"Northeast",38,0
"1849",0,0,1,1,3,1,0,0,0,0,"West",68,0
"1850",1,1,0,0,4,1,0,0,0,0,"Northeast",84,1
"1851",1,0,0,0,5,1,0,1,0,0,"West",65,1
"1852",0,0,0,0,4,1,0,0,0,0,"West",40,0
"1853",0,0,0,0,4,0,0,0,0,0,"South",26,1
"1854",0,0,1,0,2,1,0,0,0,0,"West",67,1
"1855",0,0,0,0,3,1,0,0,0,0,"Northeast",54,0
"1856",1,1,0,0,6,1,0,0,0,0,"South",36,1
"1857",0,0,1,1,2,1,0,0,0,0,"Northeast",63,0
"1858",1,0,0,0,4,1,0,1,0,0,"South",50,1
"1859",1,1,0,0,7,1,0,0,0,0,"South",62,1
"1860",1,1,0,0,5,1,0,0,0,0,"South",39,0
"1861",0,0,1,1,3,1,0,0,0,0,"Northeast",54,1
"1862",0,0,1,1,5,1,0,0,0,0,"South",63,0
"1863",1,1,0,0,6,1,0,0,0,0,"South",72,1
"1864",0,0,1,1,3,1,0,0,0,0,"Northeast",30,0
"1865",1,0,0,0,7,1,0,1,0,0,"South",64,1
"1866",1,1,0,0,4,1,0,0,0,0,"South",39,0
"1867",1,1,0,0,7,1,0,0,0,0,"West",73,0
"1868",0,0,1,1,3,1,0,0,0,0,"Northeast",42,0
"1869",0,0,1,0,4,0,0,0,0,0,"Northeast",53,1
"1870",1,1,0,0,7,1,0,0,0,0,"South",67,1
"1871",0,0,0,0,1,0,0,0,0,0,"West",69,1
"1872",1,1,0,0,7,1,0,0,0,0,"Northeast",59,1
"1873",0,0,1,1,1,1,0,0,0,0,"West",63,0
"1874",1,1,0,0,5,1,0,0,0,0,"West",29,0
"1875",1,1,0,0,5,1,0,0,0,0,"South",67,1
"1876",1,1,0,0,5,1,0,0,0,0,"Midwest",27,1
"1877",0,0,1,1,4,1,0,0,0,0,"South",55,1
"1878",0,0,1,1,5,1,0,0,0,0,"South",23,1
"1879",0,0,0,0,4,1,0,0,0,0,"West",61,1
"1880",0,1,0,0,3,1,0,1,1,0,"Midwest",50,1
"1881",0,0,1,1,4,1,0,0,0,0,"West",68,1
"1882",1,0,0,0,5,1,0,1,0,0,"Northeast",46,0
"1883",0,0,0,0,4,0,0,0,0,0,"Midwest",39,1
"1884",1,1,0,0,7,1,0,0,0,0,"Northeast",66,1
"1885",0,0,1,1,2,1,0,0,0,0,"Northeast",65,0
"1886",0,0,1,0,2,0,0,0,0,0,"Midwest",71,1
"1887",0,0,0,1,3,0,0,0,0,1,"West",61,0
"1888",1,0,0,0,4,1,0,1,0,0,"Midwest",28,1
"1889",0,0,0,0,3,1,0,0,0,0,"Midwest",27,0
"1890",1,1,0,0,6,1,0,0,0,0,"Midwest",65,0
"1891",0,0,1,1,1,1,0,0,0,0,"South",35,0
"1892",1,1,0,0,4,1,0,0,0,0,"West",51,0
"1893",0,0,1,1,3,1,0,0,0,0,"Midwest",56,0
"1894",0,0,1,0,1,1,0,0,0,0,"Midwest",39,0
"1895",0,0,1,0,4,0,0,0,0,0,"Midwest",69,1
"1896",0,0,1,1,4,0,0,0,0,0,"Northeast",53,1
"1897",0,0,0,0,4,1,0,0,0,0,"Midwest",37,1
"1898",0,0,1,1,3,1,0,0,0,0,"Northeast",68,1
"1899",0,0,1,1,5,1,0,0,0,0,"South",68,0
"1900",1,1,0,0,6,1,0,0,0,0,"West",82,1
"1901",0,0,1,0,3,1,0,0,0,0,"Northeast",69,0
"1902",0,0,1,1,3,1,0,0,0,0,"Midwest",60,1
"1903",0,0,1,1,2,0,0,0,0,0,"Northeast",30,1
"1904",0,0,1,1,4,1,0,0,0,0,"Midwest",67,0
"1905",1,1,0,0,3,1,0,0,0,0,"West",33,0
"1906",1,0,0,0,4,1,0,1,0,0,"South",43,1
"1907",1,1,0,0,6,1,0,0,0,0,"South",61,1
"1908",0,0,0,1,2,1,0,0,0,1,"West",25,0
"1909",0,0,1,0,4,0,1,0,0,0,"West",56,1
"1910",0,0,1,1,4,1,0,0,0,0,"Northeast",53,1
"1911",1,1,0,0,6,1,0,0,0,0,"Midwest",69,1
"1912",1,1,0,0,6,1,0,0,0,0,"South",47,1
"1913",0,0,0,0,2,1,0,0,0,0,"West",36,1
"1914",0,0,1,0,2,1,0,0,0,0,"Midwest",38,0
"1915",1,1,0,0,6,1,0,0,0,0,"South",81,1
"1916",1,0,0,0,7,1,0,1,0,0,"South",53,1
"1917",1,1,0,0,6,1,0,0,0,0,"South",68,0
"1918",0,0,1,1,2,1,0,0,0,0,"West",68,1
"1919",0,0,0,0,4,1,1,0,0,0,"Northeast",45,0
"1920",0,0,1,0,2,0,0,0,0,0,"Northeast",31,0
"1921",0,0,1,1,3,1,0,0,0,0,"West",25,1
"1922",1,1,0,0,4,1,0,0,0,0,"West",32,0
"1923",0,0,1,1,2,1,0,0,0,0,"Northeast",54,0
"1924",0,0,0,0,2,1,0,0,0,0,"West",20,0
"1925",1,1,0,0,6,1,0,0,0,0,"Midwest",65,1
"1926",0,0,1,0,1,1,0,0,0,0,"West",32,0
"1927",0,0,1,1,2,1,0,0,0,0,"Midwest",60,0
"1928",0,0,1,1,3,0,0,0,0,0,"South",63,1
"1929",0,0,1,0,2,1,1,0,0,0,"South",28,0
"1930",0,0,1,1,3,1,0,0,0,0,"Northeast",42,0
"1931",0,0,0,0,3,1,0,0,0,0,"South",60,0
"1932",0,0,1,0,2,1,0,0,0,0,"Midwest",57,1
"1933",1,1,0,0,6,1,0,0,0,0,"South",76,1
"1934",1,1,0,0,7,1,0,0,0,0,"South",62,1
"1935",1,1,0,0,7,1,0,0,0,0,"South",31,1
"1936",0,0,1,1,2,1,0,0,0,0,"South",34,1
"1937",1,0,0,0,5,1,0,1,0,0,"South",46,0
"1938",0,0,0,0,5,1,0,0,0,0,"West",39,1
"1939",0,0,1,1,2,1,0,0,0,0,"West",54,0
"1940",0,0,1,1,3,1,0,0,0,0,"West",63,0
"1941",0,0,0,0,3,1,0,0,0,0,"South",35,1
"1942",1,1,0,0,6,1,0,0,0,0,"Midwest",32,1
"1943",0,0,0,0,1,1,0,0,0,0,"West",30,0
"1944",0,0,0,0,6,1,0,0,0,0,"Midwest",30,1
"1945",0,0,1,1,4,1,0,0,0,0,"Midwest",26,0
"1946",0,0,1,1,4,0,0,0,0,0,"South",68,0
"1947",0,0,1,1,2,1,0,0,0,0,"South",65,0
"1948",0,0,0,0,4,1,0,0,0,0,"West",66,0
"1949",0,0,1,0,3,1,0,0,0,0,"Northeast",37,0
"1950",0,0,0,0,5,1,0,0,0,0,"South",22,0
"1951",0,0,0,0,6,1,0,0,0,0,"West",36,1
"1952",1,1,0,0,4,1,0,0,0,0,"South",58,1
"1953",1,1,0,0,5,1,0,0,0,0,"South",60,1
"1954",0,0,1,1,3,0,0,0,0,0,"Northeast",35,0
"1955",0,0,1,1,4,1,0,0,0,0,"Northeast",53,0
"1956",0,0,0,0,4,1,0,0,0,0,"Midwest",53,0
"1957",1,1,0,0,5,1,0,0,0,0,"West",46,1
"1958",1,0,0,0,5,1,0,1,0,0,"Northeast",30,1
"1959",0,0,1,1,2,1,0,0,0,0,"West",31,0
"1960",0,0,0,0,4,1,0,0,0,0,"South",71,0
"1961",1,1,0,0,4,1,0,0,0,0,"Midwest",60,1
"1962",1,0,0,0,6,1,0,1,0,0,"Midwest",41,0
"1963",1,1,0,0,6,1,0,0,0,0,"Northeast",23,0
"1964",1,0,0,0,5,1,0,1,0,0,"Northeast",38,0
"1965",1,0,0,1,4,1,0,1,0,1,"South",39,1
"1966",0,0,0,0,3,0,0,0,0,0,"South",35,0
"1967",0,1,0,0,5,1,0,1,1,0,"South",20,1
"1968",0,0,0,1,4,0,1,0,0,1,"West",51,1
"1969",1,1,0,0,5,1,0,0,0,0,"South",71,1
"1970",0,0,0,0,5,1,0,0,0,0,"West",25,1
"1971",0,0,1,1,2,1,0,0,0,0,"West",70,1
"1972",0,0,1,1,2,1,0,0,0,0,"Midwest",38,0
"1973",0,0,1,0,4,1,0,0,0,0,"Midwest",28,1
"1974",0,0,0,0,4,1,0,0,0,0,"West",32,1
"1975",0,0,0,0,4,1,0,0,0,0,"South",46,0
"1976",0,0,1,0,4,1,0,0,0,0,"Northeast",33,0
"1977",0,0,1,1,6,1,0,0,0,0,"Midwest",79,1
"1978",1,0,0,1,5,1,0,1,0,1,"West",40,0
"1979",1,1,0,0,6,1,0,0,0,0,"Northeast",66,0
"1980",0,0,1,1,1,1,0,0,0,0,"South",69,0
"1981",0,0,0,1,4,1,1,0,0,1,"South",46,1
"1982",0,1,0,0,4,1,0,1,1,0,"West",38,1
"1983",0,0,1,0,4,0,1,0,0,0,"West",50,0
"1984",0,0,1,0,3,1,1,0,0,0,"Midwest",26,0
"1985",0,0,1,1,3,1,0,0,0,0,"Northeast",68,0
"1986",0,0,0,0,2,0,0,0,0,0,"Northeast",22,0
"1987",1,0,0,0,5,1,0,1,0,0,"Midwest",56,1
"1988",1,1,0,0,6,1,0,0,0,0,"West",55,0
"1989",0,0,0,0,4,0,0,0,0,0,"South",64,1
"1990",0,0,1,0,4,1,0,0,0,0,"South",54,1
"1991",0,0,0,0,5,1,0,0,0,0,"South",36,1
"1992",0,0,1,1,4,0,0,0,0,0,"Midwest",20,1
"1993",1,0,0,0,4,1,0,1,0,0,"South",69,0
"1994",0,0,0,0,3,1,0,0,0,0,"Northeast",27,0
"1995",0,0,1,1,4,1,0,0,0,0,"Northeast",57,0
"1996",0,0,1,1,2,0,1,0,0,0,"West",36,0
"1997",0,0,1,1,3,1,0,0,0,0,"Northeast",44,1
"1998",0,0,1,1,4,0,0,0,0,0,"Midwest",55,1
"1999",0,0,1,0,2,1,0,0,0,0,"West",33,0
"2000",0,1,1,0,4,1,1,1,1,0,"South",57,1
"2001",0,0,1,1,4,1,0,0,0,0,"South",28,1
"2002",0,0,1,1,2,1,0,0,0,0,"Midwest",37,1
"2003",1,1,0,0,4,1,0,0,0,0,"South",45,1
"2004",1,1,0,0,7,1,1,0,0,0,"South",43,1
"2005",0,0,1,1,3,1,0,0,0,0,"Northeast",37,1
"2006",0,0,1,1,3,1,0,0,0,0,"West",66,0
"2007",0,0,0,0,5,1,0,0,0,0,"Midwest",76,1
"2008",0,0,1,1,2,0,0,0,0,0,"South",75,1
"2009",0,0,0,0,4,0,0,0,0,0,"South",33,1
"2010",1,1,0,0,5,1,0,0,0,0,"South",72,0
"2011",0,0,1,1,2,1,1,0,0,0,"West",26,0
"2012",0,0,1,0,4,1,0,0,0,0,"West",72,1
"2013",0,0,0,0,5,1,0,0,0,0,"West",38,0
"2014",1,1,0,0,6,1,0,0,0,0,"Midwest",63,1
"2015",1,0,0,0,4,1,0,1,0,0,"South",42,1
"2016",1,1,0,0,6,1,0,0,0,0,"South",78,1
"2017",0,0,0,0,3,1,0,0,0,0,"Midwest",24,0
"2018",0,0,1,1,2,1,0,0,0,0,"Midwest",66,0
"2019",1,0,0,0,6,1,0,1,0,0,"South",57,1
"2020",0,0,1,1,4,1,0,0,0,0,"Midwest",52,1
"2021",0,0,1,1,2,0,0,0,0,0,"Northeast",45,1
"2022",0,0,1,0,1,1,1,0,0,0,"South",37,0
"2023",0,0,1,1,4,1,0,0,0,0,"South",39,1
"2024",1,1,0,0,4,1,0,0,0,0,"Midwest",72,1
"2025",1,0,0,0,7,1,1,1,0,0,"South",29,1
"2026",1,1,0,0,7,1,0,0,0,0,"South",62,1
"2027",1,1,0,0,4,1,0,0,0,0,"Midwest",78,1
"2028",1,0,0,0,6,1,0,1,0,0,"West",29,0
"2029",0,0,0,0,4,0,0,0,0,0,"South",26,1
"2030",0,0,1,1,1,1,0,0,0,0,"Northeast",33,0
"2031",1,0,0,0,4,1,0,1,0,0,"Northeast",52,0
"2032",1,1,0,0,7,1,0,0,0,0,"Northeast",69,1
"2033",1,1,0,0,6,1,0,0,0,0,"Northeast",50,1
"2034",1,1,0,0,5,1,0,0,0,0,"South",59,1
"2035",0,0,0,0,2,1,1,0,0,0,"West",34,0
"2036",1,1,0,0,6,1,0,0,0,0,"Midwest",35,1
"2037",0,0,0,0,5,1,0,0,0,0,"West",54,0
"2038",0,0,0,0,3,1,0,0,0,0,"Northeast",25,1
"2039",1,0,0,0,5,1,0,1,0,0,"South",58,1
"2040",0,0,1,1,1,0,0,0,0,0,"South",22,0
"2041",0,0,1,1,4,0,0,0,0,0,"South",29,1
"2042",0,0,1,0,3,1,0,0,0,0,"South",58,0
"2043",0,0,1,0,2,1,0,0,0,0,"Midwest",38,0
"2044",1,0,0,0,4,1,0,1,0,0,"Midwest",27,0
"2045",0,0,1,0,4,0,0,0,0,0,"West",49,0
"2046",0,0,0,0,5,0,1,0,0,0,"West",66,1
"2047",0,0,1,0,3,1,1,0,0,0,"West",19,1
"2048",0,0,1,1,4,0,0,0,0,0,"Midwest",67,1
"2049",0,0,0,0,3,1,1,0,0,0,"Midwest",39,0
"2050",1,0,0,0,6,1,0,1,0,0,"Midwest",59,0
"2051",0,0,0,0,4,0,0,0,0,0,"South",60,0
"2052",0,0,1,1,2,1,1,0,0,0,"South",57,1
"2053",0,0,1,1,4,1,0,0,0,0,"South",47,1
"2054",0,0,1,0,3,0,0,0,0,0,"West",20,0
"2055",0,0,0,0,4,1,0,0,0,0,"South",31,0
"2056",0,1,0,0,6,1,0,1,1,0,"South",23,1
"2057",0,0,0,0,3,1,0,0,0,0,"South",71,1
"2058",0,0,0,0,5,0,0,0,0,0,"Midwest",68,1
"2059",0,0,1,0,1,1,0,0,0,0,"Northeast",59,0
"2060",0,0,0,1,6,1,0,0,0,1,"West",61,1
"2061",1,1,0,0,7,1,0,0,0,0,"South",72,1
"2062",1,0,0,0,5,1,0,1,0,0,"West",41,1
"2063",0,0,1,0,2,1,0,0,0,0,"Midwest",23,0
"2064",0,0,1,1,2,1,0,0,0,0,"Midwest",57,1
"2065",0,0,1,0,4,1,1,0,0,0,"West",84,1
"2066",0,0,0,0,4,1,0,0,0,0,"West",54,1
"2067",1,1,0,0,3,1,0,0,0,0,"Northeast",58,1
"2068",0,0,1,1,3,1,1,0,0,0,"Midwest",38,1
"2069",0,0,1,1,2,1,0,0,0,0,"Midwest",71,0
"2070",1,0,0,0,4,1,0,1,0,0,"Northeast",29,1
"2071",0,0,0,0,5,1,0,0,0,0,"Northeast",73,1
"2072",1,1,0,0,4,1,0,0,0,0,"Midwest",25,1
"2073",1,0,0,0,7,1,0,1,0,0,"South",58,0
"2074",0,0,1,0,1,1,0,0,0,0,"West",70,0
"2075",1,0,0,0,4,1,0,1,0,0,"West",56,1
"2076",0,0,1,1,3,1,0,0,0,0,"Northeast",68,1
"2077",0,0,0,0,4,0,1,0,0,0,"South",36,1
"2078",1,1,0,0,6,1,0,0,0,0,"West",70,0
"2079",0,0,0,1,4,1,0,0,0,1,"Northeast",34,1
"2080",1,1,0,0,5,1,0,0,0,0,"Northeast",35,1
"2081",1,1,0,0,7,1,0,0,0,0,"West",90,1
"2082",1,0,0,0,6,1,0,1,0,0,"South",49,1
"2083",1,1,0,0,6,1,0,0,0,0,"Northeast",53,1
"2084",0,1,0,0,4,1,0,1,1,0,"South",58,0
"2085",0,0,1,1,3,0,0,0,0,0,"Midwest",39,1
"2086",1,1,0,0,5,1,0,0,0,0,"South",64,1
"2087",1,1,0,0,5,1,0,0,0,0,"South",66,1
"2088",0,0,0,0,6,1,0,0,0,0,"South",51,1
"2089",0,0,0,0,6,1,0,0,0,0,"Midwest",86,0
"2090",0,1,0,0,4,1,0,1,1,0,"Midwest",27,0
"2091",1,0,0,0,6,1,0,1,0,0,"South",43,1
"2092",1,1,0,0,5,1,0,0,0,0,"South",62,0
"2093",0,0,0,1,4,0,0,0,0,1,"Midwest",46,1
"2094",0,0,1,1,5,0,0,0,0,0,"South",81,1
"2095",1,1,0,0,6,1,0,0,0,0,"South",72,1
"2096",0,0,0,1,5,1,0,0,0,1,"Northeast",78,1
"2097",0,0,1,1,2,1,0,0,0,0,"South",72,0
"2098",0,0,1,0,1,0,0,0,0,0,"South",81,1
"2099",1,1,0,0,7,1,0,0,0,0,"South",70,1
"2100",0,0,0,0,2,0,0,0,0,0,"Northeast",65,1
"2101",0,1,0,0,5,1,0,1,1,0,"South",36,1
"2102",0,0,0,0,5,1,0,0,0,0,"South",30,0
"2103",0,0,1,1,1,0,0,0,0,0,"South",79,1
"2104",0,0,0,0,2,1,0,0,0,0,"Midwest",27,0
"2105",0,0,0,1,1,1,0,0,0,1,"Northeast",35,0
"2106",1,1,0,0,4,1,0,0,0,0,"West",74,0
"2107",1,1,0,0,6,1,0,0,0,0,"South",52,1
"2108",1,1,0,0,5,1,0,0,0,0,"Midwest",71,0
"2109",0,0,0,0,4,1,1,0,0,0,"South",28,0
"2110",0,0,1,0,4,0,0,0,0,0,"West",46,1
"2111",0,0,0,1,3,1,0,0,0,1,"Midwest",58,0
"2112",0,0,1,1,5,1,0,0,0,0,"West",78,1
"2113",0,0,1,1,4,1,0,0,0,0,"Midwest",60,1
"2114",0,0,1,0,4,1,1,0,0,0,"South",38,1
"2115",0,0,0,0,7,1,0,0,0,0,"South",24,1
"2116",0,0,1,1,4,1,0,0,0,0,"South",57,1
"2117",0,0,1,0,5,1,1,0,0,0,"South",42,1
"2118",1,0,0,0,6,1,0,1,0,0,"South",69,1
"2119",1,1,0,0,5,1,0,0,0,0,"Northeast",46,1
"2120",0,0,0,0,6,0,1,0,0,0,"South",60,0
"2121",1,1,0,0,4,1,0,0,0,0,"West",32,1
"2122",0,0,0,0,5,1,0,0,0,0,"Northeast",61,0
"2123",0,0,0,0,6,1,0,0,0,0,"South",32,1
"2124",0,0,1,1,3,1,1,0,0,0,"West",20,0
"2125",0,0,0,0,5,1,0,0,0,0,"Northeast",68,0
"2126",0,0,0,0,6,0,1,0,0,0,"South",62,1
"2127",1,0,0,0,6,1,0,1,0,0,"Midwest",54,1
"2128",1,1,0,0,6,1,0,0,0,0,"South",57,1
"2129",1,0,0,0,6,1,0,1,0,0,"Midwest",59,1
"2130",0,0,1,1,4,1,0,0,0,0,"South",74,0
"2131",1,0,0,0,5,0,1,1,0,0,"South",77,1
"2132",0,0,0,0,4,1,0,0,0,0,"Midwest",61,0
"2133",1,1,0,0,4,1,0,0,0,0,"Midwest",56,1
"2134",0,0,0,0,4,1,0,0,0,0,"Midwest",24,1
"2135",0,0,0,0,4,1,0,0,0,0,"South",36,1
"2136",0,0,1,1,4,1,0,0,0,0,"Northeast",68,0
"2137",0,0,1,0,2,1,0,0,0,0,"Midwest",55,0
"2138",0,0,1,0,2,1,0,0,0,0,"Northeast",62,0
"2139",1,1,0,0,5,1,0,0,0,0,"South",26,1
"2140",0,0,1,1,2,1,0,0,0,0,"West",45,0
"2141",1,1,0,0,6,1,0,0,0,0,"South",60,1
"2142",1,0,0,0,5,1,0,1,0,0,"South",18,1
"2143",1,1,0,0,5,1,0,0,0,0,"West",64,0
"2144",0,0,1,1,3,0,0,0,0,0,"West",25,0
"2145",0,0,1,1,2,0,0,0,0,0,"West",72,1
"2146",0,0,1,0,2,1,0,0,0,0,"South",54,0
"2147",0,0,0,1,6,1,0,0,0,1,"West",32,0
"2148",1,0,0,0,4,1,0,1,0,0,"Midwest",63,1
"2149",1,1,0,0,6,1,0,0,0,0,"Midwest",72,1
"2150",1,1,0,0,5,1,0,0,0,0,"Midwest",37,1
"2151",0,0,1,1,2,1,0,0,0,0,"South",68,1
"2152",0,0,1,1,2,1,0,0,0,0,"Midwest",31,0
"2153",1,0,0,0,5,1,0,1,0,0,"Northeast",66,1
"2154",0,0,0,0,4,0,0,0,0,0,"South",51,1
"2155",1,1,0,0,4,1,0,0,0,0,"West",32,1
"2156",1,1,0,0,7,1,0,0,0,0,"South",36,1
"2157",1,1,0,0,5,1,0,0,0,0,"Northeast",39,0
"2158",0,0,0,0,4,1,0,0,0,0,"Midwest",64,1
"2159",0,0,0,0,4,1,0,0,0,0,"Midwest",44,0
"2160",0,0,1,0,2,1,0,0,0,0,"Northeast",82,0
"2161",0,0,0,0,6,1,0,0,0,0,"West",29,1
"2162",1,1,0,0,6,1,0,0,0,0,"South",41,1
"2163",0,0,0,0,1,1,0,0,0,0,"South",30,0
"2164",0,0,1,1,2,1,0,0,0,0,"West",56,0
"2165",0,0,1,1,2,1,0,0,0,0,"West",39,0
"2166",1,1,0,0,6,1,0,0,0,0,"West",19,0
"2167",0,0,1,1,3,1,0,0,0,0,"Midwest",21,0
"2168",0,0,1,1,2,1,0,0,0,0,"South",37,0
"2169",0,0,1,1,3,1,0,0,0,0,"Midwest",25,0
"2170",0,0,1,1,6,1,0,0,0,0,"Northeast",68,1
"2171",1,0,0,0,6,1,0,1,0,0,"Midwest",83,1
"2172",0,0,1,0,3,1,0,0,0,0,"West",53,0
"2173",0,0,1,0,2,0,1,0,0,0,"Northeast",25,1
"2174",0,0,1,1,4,1,0,0,0,0,"Midwest",62,1
"2175",0,0,1,1,5,1,0,0,0,0,"Midwest",20,1
"2176",0,0,1,1,1,1,0,0,0,0,"South",56,1
"2177",0,0,0,0,4,1,0,0,0,0,"Midwest",51,1
"2178",0,0,1,0,2,0,0,0,0,0,"Northeast",49,1
"2179",1,1,0,0,6,1,0,0,0,0,"Midwest",55,0
"2180",0,0,0,1,4,1,0,0,0,1,"Northeast",24,1
"2181",1,1,0,0,6,1,0,0,0,0,"South",49,1
